building,building_id,floorIndex,poiType,poiTypeId,poiName,poiTitleEn,capacity,email,x,y,sensor,sensorCnt
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209938,M.4.08.H,,,2451.193993,3727.027589,eui-3731323052376819,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209937,M.4.08.G,,,2462.982153,3838.493509,eui-353131396237810b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209936,M.4.08.F,,,2532.224553,3727.340549,eui-353131397537810b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209935,M.4.08.E,,,2534.558713,3832.286469,eui-373132305e376819,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209934,M.4.08.D,,,2607.986952,3718.799349,eui-3731323068376819,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209933,M.4.08.C,,,2622.109272,3841.440549,eui-353131394d376b0b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209932,M.4.08.B,,,2686.696392,3715.539349,eui-353131396837890f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209931,M.4.08.A,,,2677.229352,3833.212309,eui-313534307d377f15,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209930,M.4.07.i,,,2139.225034,3314.68975,eui-373132305c376319,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209929,M.4.07.H,,,2140.268234,3366.40639,eui-353131395e37660b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209928,M.4.07.G,,,2144.688794,3481.28879,eui-373132305c376219,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209927,M.4.07.F,,,2213.409594,3541.61183,eui-353131397b37850a,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209926,M.4.07.E,,,2217.830154,3651.956309,eui-373132305b376819,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209925,M.4.07.D,,,2149.435354,3543.17663,eui-373132305e375e19,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209924,M.4.07.C,,,2148.496474,3658.267669,eui-353131397c37840b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209923,M.4.07.B,,,2158.498154,3715.109029,eui-373132306f376419,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209922,M.4.07.J,,,2125.519994,3194.799991,eui-353131397037640b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209921,M.4.07.A,,,2159.645674,3825.792549,eui-3731323073379218,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209920,M.4.03.H,,,1079.336445,3246.021111,eui-353131395a377d03,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209919,M.4.03.G,,,1084.004765,3372.30047,eui-333838396c376509,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209918,M.4.03.F,,,1086.023357,3421.66991,eui-353131396a375f02,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209917,M.4.03.E,,,1091.612301,3529.56287,eui-3531313952378b03,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209916,M.4.03.D,,,1094.251597,3588.71231,eui-353131395b378103,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209915,M.4.03.C,,,1101.081949,3700.491189,eui-3531313954378103,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209914,M.4.03.B,,,1107.444165,3752.299109,eui-353131395b377f03,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209913,M.4.03.A,,,1108.799021,3876.465989,eui-353131394d378103,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209912,M.4.02.H,,,791.4523657,3675.154469,eui-3531313980378203,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209911,M.4.02.G,,,794.6028297,3787.937429,eui-333838396a378201,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209910,M.4.02.F,,,735.0908778,3672.950709,eui-3531313979376c0b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209909,M.4.02.E,,,736.0323658,3786.776869,eui-3531313973378303,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209908,M.4.02.D,,,665.4716221,3675.271829,eui-353131396d376502,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209907,M.4.02.C,,,667.572366,3784.677429,eui-353131396637880f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209906,M.4.02.B,,,587.2303183,3670.851269,eui-353131396c377d03,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209905,M.4.02.A,,,589.3310623,3788.980629,eui-3531313959377f03,1
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_29_208804,N.4.08.4,8,cr.nl.utrn.4.08.4@capgemini.com,2533.997993,2457.348873,eui-343233384937840e,1
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_209047,Z.4.11.2,3,cr.nl.utrz.4.11.2@capgemini.com,3641.315669,3951.119988,eui-333437395c376e09,1
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_209032,Z.4.09.6,3,,2992.014951,4371.373107,eui-343233386b378d10,1
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_209031,Z.4.09.5,6,cr.nl.utrz.4.09.5@capgemini.com,2835.534952,4375.011267,eui-3432333867378910,1
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_209002,Z.4.06.6,3,,2035.009354,4361.501827,eui-3334373969379008,1
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_208991,Z.4.05.3,6,cr.nl.utrz.4.05.3@capgemini.com,1551.955595,4042.778148,eui-3334373950377109,1
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_208968,Z.4.03.4,3,,1150.695237,4039.322548,eui-3334373977376d09,1
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_208959,Z.4.02.5,6,cr.nl.utrz.4.02.5@capgemini.com,604.7195662,4449.391427,eui-333437394f376e09,1
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_208940,N.4.21.6,3,cr.nl.utrn.4.21.6@capgemini.com,6691.37166,2607.634872,eui-3334373964376209,1
NL-UTC-UTRECHTLR,200,4,room_bubble,3,NL-UTC-UTRECHTLROF_CDM_10_208907,N.4.18.7,1,,5653.452863,2687.035432,eui-343233385a376e11,1
NL-UTC-UTRECHTLR,200,4,room_bubble,3,NL-UTC-UTRECHTLROF_CDM_10_208906,N.4.18.5,2,cr.nl.utrn.4.18.5eyecatcher@capgemini.com,5660.298863,2604.374872,eui-343233384937830e,1
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_208850,N.4.11.4,5,@capgemini.com,3456.77359,2367.346793,eui-333437396a376e09,2
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_208850,N.4.11.4,5,@capgemini.com,3456.77359,2367.346793,eui-333437395a376e09,2
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_208781,N.4.05.5,2,,1468.369196,3001.768871,eui-3334373959375f09,1
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_208748,N.4.03.6,6,cr.nl.utrn.4.03.6@capgemini.com,1080.429197,3050.668871,eui-333437396f377309,1
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_208743,N.4.02.3,3,,496.8918065,2701.835832,eui-3334373975377309,1
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_208737,N.4.01.4,2,,346.930503,2665.975832,eui-3334373956376d09,1
NL-UTC-UTRECHTLR,200,4,room_conference,4,NL-UTC-UTRECHTLROF_CDM_10_208720,M.4.08.6,6,,2619.162232,3536.39583,eui-343233386b377410,1
NL-UTC-UTRECHTLR,200,3,Comfort,1200,UTRECHTLR_Floor 3_CFS_6,N.3.22,,,6809.645482,2088.381689,eui-313534305e376111,1
NL-UTC-UTRECHTLR,200,3,Comfort,1200,UTRECHTLR_Floor 3_CFS_5,Z.3.06,,,2026.466373,4605.945309,eui-313534307a376411,1
NL-UTC-UTRECHTLR,200,3,Comfort,1200,UTRECHTLR_Floor 3_CFS_4,N.3.02,,,626.33268,2591.140231,eui-313534305c376b11,1
NL-UTC-UTRECHTLR,200,3,Comfort,1200,UTRECHTLR_Floor 3_CFS_3,N.3.15,,,4580.745705,2381.886192,eui-353131397c376e09,1
NL-UTC-UTRECHTLR,200,3,Comfort,1200,UTRECHTLR_Floor 3_CFS_2,N.3.09,,,2791.653991,2837.145268,eui-313534307a376711,1
NL-UTC-UTRECHTLR,200,3,Comfort,1200,UTRECHTLR_Floor 3_CFS_1,Z.3.02,,,521.5763834,4431.930035,eui-3531313964376e09,1
NL-UTC-UTRECHTLR,200,3,room_conference,4,NL-UTC-UTRECHTLROF_CDM_7_209072,Z.3.11.1,8,cr.nl.utrz.3.11.1@capgemini.com,3520.79999,3951.119988,eui-3334373965375e09,1
NL-UTC-UTRECHTLR,200,3,room_conference,4,NL-UTC-UTRECHTLROF_CDM_7_209068,Z.3.09.6,8,cr.nl.utrz.3.09.6@capgemini.com,2829.679992,4446.639987,eui-333437396e379308,1
NL-UTC-UTRECHTLR,200,3,room_conference,4,NL-UTC-UTRECHTLROF_CDM_7_208399,N.3.09.5,8,cr.nl.utrn.3.09.5@capgemini.com,2792.737672,2941.432791,eui-333437395a377809,1
NL-UTC-UTRECHTLR,200,3,room_conference,4,NL-UTC-UTRECHTLROF_CDM_7_208398,N.3.09.3,12,cr.nl.utrn.3.09.3@capgemini.com,2847.792552,2470.806153,eui-3334373960376f09,2
NL-UTC-UTRECHTLR,200,3,room_conference,4,NL-UTC-UTRECHTLROF_CDM_7_208398,N.3.09.3,12,cr.nl.utrn.3.09.3@capgemini.com,2847.792552,2470.806153,eui-3334373966376109,2
NL-UTC-UTRECHTLR,200,3,room_bubble,3,NL-UTC-UTRECHTLROF_CDM_5_240743,Z.3.04.8,,,1374.546396,4482.721667,eui-3432333857377c11,1
NL-UTC-UTRECHTLR,200,3,room_bubble,3,NL-UTC-UTRECHTLROF_CDM_5_240742,Z.3.04.6,,,1371.260316,4377.358467,eui-3334373959377a09,1
NL-UTC-UTRECHTLR,200,3,room_bubble,3,NL-UTC-UTRECHTLROF_CDM_5_240741,N.3.21.6,,,6496.527981,2218.769034,eui-333437395e375d09,2
NL-UTC-UTRECHTLR,200,3,room_bubble,3,NL-UTC-UTRECHTLROF_CDM_5_240741,N.3.21.6,,,6496.527981,2218.769034,eui-333437396b376e09,2
NL-UTC-UTRECHTLR,200,3,room_bubble,3,NL-UTC-UTRECHTLROF_CDM_5_240740,N.3.21.3,,,6477.333101,2124.411594,eui-333437397d376d09,1
NL-UTC-UTRECHTLR,200,3,room_bubble,3,NL-UTC-UTRECHTLROF_CDM_5_240739,N.3.19.8,,,6184.063502,2633.610552,eui-343233386b378310,1
NL-UTC-UTRECHTLR,200,3,room_bubble,3,NL-UTC-UTRECHTLROF_CDM_5_240738,N.3.19.6,,,6192.995902,2553.557993,eui-333437396c376209,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_282309,M.3.12.E,,,,,eui-3433333052378a01,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_282308,M.3.12.D,,,,,eui-353131397f378003,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_282307,M.3.12.C,,,,,eui-3731323081378018,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_282306,M.3.12.B,,,,,eui-3433333058378b01,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_282305,M.3.12.A,,,,,eui-353131395e378403,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_210702,N.3.20.P,,,6431.145421,2579.924872,eui-353131395d377f0f,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_210701,N.3.20.O,,,6426.724861,2529.981673,eui-353131395737870f,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_210700,N.3.20.N,,,6356.895661,2527.764873,eui-353131396737810b,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_210699,N.3.20.M,,,6363.519981,2588.765992,eui-353131397a377f0f,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209606,N.3.06.F,0,@capgemini.com,1734.176555,2459.383113,eui-3433333066378001,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209605,N.3.06.E,0,@capgemini.com,1654.176155,2463.777593,eui-373132304e377e19,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209602,N.3.06.X,0,@capgemini.com,1962.845994,3112.361111,eui-3433333062376914,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209601,N.3.06.W,0,@capgemini.com,1877.759995,3116.559991,eui-343333305b376914,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209595,N.3.06.R,0,@capgemini.com,1890.799994,2451.519993,eui-353131395c37680a,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209594,N.3.06.Q,0,@capgemini.com,1812.559995,2451.519993,eui-3731323080377d19,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209589,N.3.06.L,0,@capgemini.com,1800.224155,3137.163191,eui-3433333056376514,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209588,N.3.06.K,0,@capgemini.com,1729.221355,3141.505511,eui-3433333062376214,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209582,N.3.05.F,0,@capgemini.com,1574.632155,2474.287833,eui-3731323055377812,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209581,N.3.05.E,0,@capgemini.com,1494.540476,2485.215353,eui-373132307b377d19,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209577,N.3.05.L,0,@capgemini.com,1648.399435,3147.282231,eui-343333305e376014,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209576,N.3.05.K,0,@capgemini.com,1567.016795,3157.883751,eui-3433333071378b01,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209537,M.3.07.H,0,@capgemini.com,2190.719994,3559.91999,eui-3531313952378703,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209536,M.3.07.G,0,@capgemini.com,2190.719994,3651.199989,eui-3433333075377f01,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209535,M.3.07.F,0,@capgemini.com,2125.519994,3559.91999,eui-3433333055378d01,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209534,M.3.07.E,0,@capgemini.com,2138.559994,3664.239989,eui-353131395b378403,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209533,M.3.07.D,0,@capgemini.com,2201.425834,3722.489669,eui-3531313963378803,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209532,M.3.07.C,0,@capgemini.com,2199.495914,3838.715189,eui-3433333078377307,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209531,M.3.07.B,0,@capgemini.com,2146.488314,3729.974629,eui-343333306e376414,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_38_209530,M.3.07.A,0,@capgemini.com,2148.692074,3844.035509,eui-373132305b376319,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213971,N.3.10.T,0,@capgemini.com,3233.919991,2816.639992,eui-353131396837730b,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213970,N.3.10.S,0,@capgemini.com,3116.559991,2829.679992,eui-353131395b37620b,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213969,N.3.10.R,0,@capgemini.com,3233.919991,2894.879992,eui-353131397f378303,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213968,N.3.10.Q,0,@capgemini.com,3129.599991,2894.879992,eui-373132307a376f19,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213967,N.3.10.P,0,@capgemini.com,3246.959991,2960.079991,eui-3135343059376611,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213966,N.3.10.O,0,@capgemini.com,3142.639991,2973.119991,eui-353131396337600b,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213031,N.3.09.J,,,2945.044871,2688.235112,eui-353131396d376e09,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213030,N.3.09.i,,,2855.759992,2699.279992,eui-353131395d37810f,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213029,N.3.09.H,,,2800.392152,2707.560392,eui-353131395037670a,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213028,N.3.09.G,,,2715.084472,2718.618312,eui-353131395d37700a,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213023,N.3.11.V,0,@capgemini.com,3429.51999,2803.599992,eui-353131396437880b,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213022,N.3.11.U,0,@capgemini.com,3312.15999,2803.599992,eui-353131395c37890c,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213015,N.3.04.T,,,1058.231205,2866.804872,eui-3731323062376419,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213014,N.3.04.S,0,@capgemini.com,1173.599997,2855.759992,eui-353131396c37640b,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213013,N.3.04.R,0,@capgemini.com,1249.629716,3016.882231,eui-3433333060377614,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213012,N.3.04.Q,0,@capgemini.com,1369.199996,3008.041111,eui-373132305e376419,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213011,N.3.04.P,0,@capgemini.com,1260.678508,3097.325991,eui-373132305b376519,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213010,N.3.04.O,0,@capgemini.com,1373.620556,3081.860551,eui-3433333071379001,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213009,M.3.02.J,,,825.0003736,3812.035349,eui-373132305a376b19,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_213008,M.3.02.i,,,821.5199976,3690.319989,eui-3433333079376414,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_212812,N.3.16.J,0,@capgemini.com,5072.559985,2464.559993,eui-353131396d378003,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_212811,Z.3.02.H,,,709.0160939,4316.670307,eui-3433333077376514,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_212810,Z.3.02.G,,,598.0665583,4318.887107,eui-3731323070379018,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209903,Z.3.10.H,0,@capgemini.com,3220.879991,4068.479988,eui-343333307a376a07,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209902,Z.3.10.G,0,@capgemini.com,3155.679991,4068.479988,eui-3433333078378401,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209901,Z.3.10.F,0,@capgemini.com,3299.11999,4016.319988,eui-373132306e376a19,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209900,Z.3.10.E,0,@capgemini.com,3299.11999,3925.039989,eui-3731323055376919,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209899,Z.3.10.D,0,@capgemini.com,3235.941191,4025.878308,eui-3433333056378b01,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209898,Z.3.10.C,0,@capgemini.com,3220.879991,3911.999989,eui-3433333053378c15,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209897,Z.3.10.B,0,@capgemini.com,3155.679991,4016.319988,eui-353131395c377f03,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209896,Z.3.10.A,0,@capgemini.com,3155.679991,3911.999989,eui-353131394c378403,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209895,Z.3.09.D,0,@capgemini.com,3015.904231,3932.916148,eui-353131396f377f03,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209894,Z.3.09.C,0,@capgemini.com,2895.336392,3931.273108,eui-3433333067378301,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209893,Z.3.09.B,0,@capgemini.com,2810.315592,3922.575429,eui-3433333053378301,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209892,Z.3.09.A,0,@capgemini.com,2812.089032,4038.083748,eui-3731323058376919,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209891,Z.3.07.i,0,@capgemini.com,2217.425914,4462.092387,eui-343333305c378301,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209890,Z.3.07.H,0,@capgemini.com,2332.973353,4544.752947,eui-3433333063378d01,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209889,Z.3.07.G,0,@capgemini.com,2219.160234,4548.351987,eui-3531313954377f03,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209888,Z.3.07.F,0,@capgemini.com,2179.153514,4388.351187,eui-353131395f378803,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209887,Z.3.07.E,0,@capgemini.com,2060.971994,4388.351187,eui-3433333077378501,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209886,Z.3.07.D,0,@capgemini.com,2174.759034,4471.911507,eui-3433333075377307,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209885,Z.3.07.C,0,@capgemini.com,2068.978554,4468.351587,eui-3531313976378803,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209884,Z.3.07.B,0,@capgemini.com,2179.153514,4543.905347,eui-3531313954377202,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209883,Z.3.07.R,0,@capgemini.com,2490.639993,4394.479987,eui-3433333059376414,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209882,Z.3.07.Q,0,@capgemini.com,2373.279993,4394.479987,eui-353131395d378803,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209881,Z.3.07.P,0,@capgemini.com,2490.861673,4475.145427,eui-3531313975377e03,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209880,Z.3.07.O,0,@capgemini.com,2373.279993,4472.719987,eui-3433333069376414,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209879,Z.3.07.N,0,@capgemini.com,2497.485993,4552.955107,eui-3433333079378301,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209878,Z.3.07.M,0,@capgemini.com,2373.279993,4550.959987,eui-353131394c378003,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209877,Z.3.07.L,0,@capgemini.com,2335.568313,4398.861427,eui-343333304e378301,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209876,Z.3.07.K,0,@capgemini.com,2216.487034,4391.024387,eui-353131394e377102,1
NL-UTC-UTRECHTLR,200,3,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209875,Z.3.07.J,0,@capgemini.com,2333.820953,4463.018227,eui-3531313960378303,1
